parameter_name,parameter_value,error,metric,ID
gamma,0.4385497593636726,647.012334492348,open_biphone_5,30
delta,0.26669492818673074,647.012334492348,open_biphone_5,30
overlap,0.36856474463569044,647.012334492348,open_biphone_5,30
sigma,0.16245005660394382,647.012334492348,open_biphone_5,30
tau,0.39584353352507046,647.012334492348,open_biphone_5,30
b,0.9116510889254644,647.012334492348,open_biphone_5,30
base,1.6957619829459413e-5,647.012334492348,open_biphone_5,30
theta,1.638522012007587,647.012334492348,open_biphone_5,30
sim_ELI,0.5797546183554273,647.012334492348,open_biphone_5,30
alpha,5.998021658516483,609.8506090286156,open_biphone_5,31
gamma,0.5863117685689803,609.8506090286156,open_biphone_5,31
delta,0.18682943863103305,609.8506090286156,open_biphone_5,31
overlap,0.001099578516645137,609.8506090286156,open_biphone_5,31
sigma,0.08432108724149419,609.8506090286156,open_biphone_5,31
tau,0.11103592502405696,609.8506090286156,open_biphone_5,31
b,0.23140775621103502,609.8506090286156,open_biphone_5,31
base,0.01991065659436812,609.8506090286156,open_biphone_5,31
theta,1.0379954948510512,609.8506090286156,open_biphone_5,31
sim_ELI,0.8690009500469434,609.8506090286156,open_biphone_5,31
alpha,5.999966147549615,909.7407770284959,open_biphone_5,32
gamma,0.42658458924223924,909.7407770284959,open_biphone_5,32
delta,0.1942870708106599,909.7407770284959,open_biphone_5,32
overlap,0.11950869347727144,909.7407770284959,open_biphone_5,32
sigma,0.4616799108230405,909.7407770284959,open_biphone_5,32
tau,0.7493470533438215,909.7407770284959,open_biphone_5,32
b,1.203769639598771,909.7407770284959,open_biphone_5,32
base,0.3801759851247123,909.7407770284959,open_biphone_5,32
theta,1.6668868466496432,909.7407770284959,open_biphone_5,32
sim_ELI,0.7470501133720242,909.7407770284959,open_biphone_5,32
